id	title_en	keywords_en	authors	date	langue	translated
843	Levy J., Lussault J. (dir.), 2000, <em>Logiques de l´espace, esprit des lieux. Géographies à Cerisy.</em> Paris, Belin, « Mappemonde », 351 p.		Fleury Antoine	2003-01-16	fr	0
845	Zeneidi-Henry Djemila, 2002, <em>Les SDF et la ville. Géographie du savoir-survivre</em>, Paris, éditions Bréal, collection D´autre Part.		Marpsat Maryse	2003-01-14	fr	0
847	Driver F., 2001, <em>Geography Militant. </em><em>Cultures of Exploration and Empire</em>, Oxford, Blackwell Publishers, 258 p.		Besse Jean-Marc	2002-11-04	fr	0
849	Renard J., 2002, <em>Les mutations des campagnes. Paysages et structures agraires dans le monde</em>, Paris, Armand Colin (Collection U Géographie), 221 p.		Chevalier Jean-Pierre	2002-10-14	fr	0
850	Prevelakis G., 2000, <em>Athènes.Urbanisme, culture et politique</em>, Paris, L´Harmattan, 146 p.		Kosmopoulos Christine	2002-08-29	fr	0
851	Αναφορά στο βιβλίο του ΠΡΕΒΕΛΑΚΗ Γ.-Σ., 2001 : Επιστροφή στην Αθήνα. Πολεοδομία και Γεωπολιτική της Ελληνικής Πρωτεύουσας, Αθήνα, Εστία.		Kosmopoulos Christine	2002-08-29	el	0
854	Vagnoux I., 2000, <em>Les Hispaniques aux Etats-Unis</em>, Paris, PUF.		Verdier Nicolas	2002-08-27	fr	0
859	,		Varlet Caroline	2002-07-11	fr	0
889	Potential model application and planning issues 	potential model,remotely sensed data,urban growth	Weber Christiane,Hirsch Jacky	2000-03-29	en	1
863	Bonnemaison J. , 2000, <em>La géographie culturelle </em>(établi par Maud Lasseur et Christel Thibault)<em>. </em>Paris, éditions du CTHS (coll. Format 38), 152 p.		Monnet Jérôme	2002-06-27	fr	0
864	Lerebours Pigeonnière A. (dir.), 2001, <em>Atlas de Guinée Equatoriale</em>, Les éditions J.A., 68 p., ISBN 2-86950-334-2		Chevalier Jean-Pierre	2002-06-11	fr	0
866	Amirou R. (dir), 2001, <em>Imaginaire, Tourisme et Exotisme</em>, Les Cahiers de l´IRSA, n°5, Mai		Debarbieux Bernard	2002-06-10	fr	0
868	Vila J., 2000, <em>Dictionnaire de la tectonique des plaques et de la géodynamique</em>, Paris, Gordon &amp; Breach publisher, coll. géosciences, 542 p.		Michelin Yves	2002-05-23	fr	0
869	Le Bras H., 2000, <em>Essai de géométrie sociale</em>, Paris, Editions Odile Jacob.		Bretagnolle Anne	2002-05-22	fr	0
870	McEwan C., 2000, <em>Gender, geography and empire: Victorian women travellers in West Africa</em>, Ashgate Publishing, Aldershot, 256 p.		Rössler Mechtild	2002-05-21	en	1
872	Prelorenzo C. Rouillard D. (dir.)., 2001, <em>Mobilité et esthétique. Deux dimensions des infrastructures territoriales</em>, Paris, L´Harmattan, 142 p. ISBN 2-7475-1393-9		Boutouyrie Eric	2002-04-08	fr	0
873	Rennes J.M. (coord.), 1999, <em>La recherche sur la ville en Afrique du Sud,</em> Paris, Anthropos, 252 p. ISBN 2-7178-3877-5		Vacchiani-Marcuzzo Céline	2002-04-05	fr	0
875	Berthelot J.-M. (dir), 2001, <em>Epistémologie des sciences sociales</em>, Paris, PUF, 593 p.		Kosmopoulos Christine	2002-03-14	fr	0
876	Ghorra-Gobin C., 2001, <em>Réinventer le sens de la ville. Les espaces publics à l´heure globale</em>, Paris, L´Harmattan, 266 p.		Fleury Antoine	2002-03-13	fr	0
877	Domenach H., Picouet M. (dir), <em>Population et environnement</em>, 2000, Paris, PUF, Que Sais-Je ?		Rhein Catherine	2002-03-06	fr	0
879	Burgel G., 2000, <em>Du tiers-monde aux tiers-mondes</em>, Paris, Dunod, 122 p.		Montigny Gilles	2002-02-28	fr	0
881	Dodge M., Kitchin R., 2001, <em>Mapping Cyberspace</em>, London, Routledge, 260 p.		Pumain Denise	2002-02-26	fr	0
882	<em>Géographies anglo-saxonnes</em>, 2001, Textes rassemblés et présentés par J.-F. Staszak, B. Collignon, C. Chivallon, B. Debarbieux, I. Géneau de Lamarlière et C. Hancock, Paris, Mappemonde-Belin, 315 p.		Blanc Nathalie	2002-02-25	fr	0
883	Rey V., Groza O., Ianos I., Patroescu M., 2000, <em>Atlas de la Roumanie</em>, Paris, CNRS-GDR Libergéo-La Documentation Française.		Palsky Gilles	2002-02-08	fr	0
884	Rivière d'arc H. (dir), 2001, <em>Nommer les nouveaux territoires urbains</em>, Paris, éditions UNESCO/MSH, 279 p.		Blanc Nathalie	2002-02-07		0
885	Nicolai H. (dir), Pelissier P., Raison J.-P., 2000, <em>Un géographe dans son siècle, actualité de Pierre Gourou</em>, Paris, Karthala, 338 p.		Thomas Frédéric	2001-11-23	fr	0
887	Domon G., Beaudet G., Joly M., 2000, <em>Évolution du territoire Laurentidien</em>, Université de Montréal/Isabelle Quentin, 146 p.		Chevalier Jean-Pierre	2001-11-04	fr	0
897	Interrelationship between household and housing market : A microsimulation model of household formation among the young 	housing market,household formation,interaction,micro-simulation,simultaneous processes,time,space	Fransson Urban	2000-06-13	fr	0
911	A new approach to the spatial analysis of temporal change using todes and neural nets. 	spatial analysis,temporal change,neural net,GIS	Halls Peter J,Polack Fiona A C,O'Keefe Simon E M	2000-10-13	en	1
923	PAQUOT T., LUSSAULT M., BODY-GENDROT S. (dir.), 2000, La ville et l´urbain, l´état des savoirs, Paris , La Découverte, 442 p.		Le Goix Renaud	2001-06-27	fr	0
926	Dorier-apprill E. (ed), Gervais-Lambony P., Moriconi-Ebrard F., Navez-Bouchanine F., 2001,<em>Vocabulaire de la ville. Notions et références</em>, Paris, Editions du Temps, 191 p.		Thomas Isabelle	2001-06-26	fr	0
927	Miles M., Borden I. Hall T., 2000, <em>The City Cultures Reader</em>, London, Routlege.		Mendibil Didier	2001-05-15	fr	0
928	Amirou R., Bachimon P. (dir.), 2000, <em>Le tourisme local - Une culture de l´exotisme</em>, Paris, L´Harmattan.		Bonin Sophie	2001-05-03	fr	0
930	Landes D., <em>Richesse et pauvreté des nations</em>, Albin Michel, 2000, 760 p.		Baudet Sophie	2001-04-09	fr	0
932	Espaces et cultures à Los Angeles. A propos de quatre ouvrages récents concernant les “ Latinos ”		Monnet Jérôme	2001-04-05	fr	0
934	Pouzoulet C., <em>New York, construction historique d´une métropole</em>, 1999, Paris, Ellipses, 128 p.		Rhein Catherine	2001-03-28	fr	0
935	Chaléard J.L., Dubresson A., 1999, <em>Villes et campagnes dans les pays du Sud. Géographie des relations</em>, Paris, Karthala, 258 p.		Guérois Marianne	2001-03-27	fr	0
936	Mitchell D., <em>Cultural Geography - A Critical Introduction, </em>2000, Oxford / Malden (Mass.), Blackwell, 325 p.		Collignon Béatrice	2001-03-21	en	1
937	Barthe-Deloizy F., 2003, <em>Géographie de la nudité. Etre nu quelque part</em>. Editions Bréal, collection " D’autre part ", 239 p.		Fleury Antoine	2004-03-24	fr	0
938	Transition of Urban Space in Two Systems : the Fractal Geometry of Hungarian Provincial Cities	city,urban system,fractals,Hungary,Debrecen,Szeged	Nagy E.	2000-11-18	en	1
969	Frérot A.M., 1999, <em>Les grandes villes d´Afrique</em>, Paris : Ellipses, 220 p.		Michel Sophie	2000-10-19	fr	0
971	Klein Juan-Luis, Laurin Suzanne, 1999, <em>L´éducation géographique. Formation du citoyen et conscience territoriale</em>,Presses de l´Université du Québec, 258 p.		Chevalier Jean-Pierre	2000-09-11	fr	0
972	Pratt Vernon, Howarth Jane, Brady Emily, 2000, <em>Environment and Philosophy</em>, London, Routlege		Kosmopoulos Christine	2000-06-23	fr	0
973	Benko G., Lipiez A. (dir), 2000, <em>La richesse des régions. La nouvelle géographie socio-économique</em>, Paris, PUF.		Elissalde Bernard	2000-06-22	fr	0
974	Agier M., 1999, <em>L´invention de la ville. Banlieues, townshisp, invasions et favelas</em>, Paris, Editions des Archives Contemporaines.		Duplan Karine	2000-06-22	fr	0
976	Bataillon C., 1999, <em>Pour la géographie</em>, Paris, Flammarion, collection Géographies, 162 p.		Chevalier Jean-Pierre	2000-06-14	fr	0
977	Bakis H., Bonin M., 2000, <em>La photographie aérienne et spatiale</em>, Paris, PUF, coll. Que sais-je ?		Baudouin Axel	2000-06-14	fr	0
979	Amirou R., 2000, <em>Imaginaire du tourisme culturel</em>, Paris, PUF.		Bachimon Philippe	2000-06-08	fr	0
952	Brunet R., 2003, <em>Le diamant. Un monde en révolution</em>. Paris, Belin, 416 p.		TISSIER Jean-Louis	2004-02-20	fr	0
953	<em>Études sur l’environnement. De l’échelle du territoire à celle du continent</em><em><strong>. </strong></em>Animateur P. Caseau, Académie des sciences. Série Rapports sur la Science et la technologie (RST), N° 15, juin 2003. Ed. TEC &amp; DOC, Paris, 307 p.		Muxart Tatiana	2004-02-18	fr	0
955	Dear M. J., 2000, <em>The postmodern urban condition</em>, Oxford, Blackwell Publishers.		Elissalde Bernard	2001-03-03	fr	0
957	Caillé A.(dir), 1999, <em>Villes bonnes à vivre/Villes invivables : urbanisme, utilitarisme et démocratie</em>, La Découverte/MAUSS, 397 p.		Ruegg Jean	2001-02-08	fr	0
959	Levy P., 2000, <em>World Philosophie</em>, Paris, Editions Odile Jacob, 220 p.		Kosmopoulos Christine	2001-02-07	fr	0
960	Berque A., 2000,<em> Ecoumène- Introduction à l´étude des milieux humains</em>, Belin, Paris, 272 p.		Fabre Emmanuel	2001-02-06	fr	0
962	Lemoine M., Graciansky P.C. de, Tricart P., 2000, <em>De l´océan à la chaîne de montagnes. Tectonique des plaques dans les Alpes</em>, Paris, Gordon and Breach Science Publishers.		Debarbieux Bernard	2001-01-24	fr	0
964	Mondada L., 2000, <em>Décrire la ville - la construction des savoirs urbains dans l´interaction et dans le texte</em>, Paris, Anthropos, 284 p.		Collignon Béatrice	2001-01-16	fr	0
965	Graham, B., Ashworth G.J., Turnbridge, J.E., 2000, <em>A Geography of heritage</em>, London : Arnold, 284 p.		Chevalier Jean-Pierre	2001-01-16	fr	0
966	Cauquelin A., 2000, <em>L´invention du paysage</em>, Paris : PUF, 181 p. (1ère édition : 1989)		Clerc Pascal	2000-11-02	fr	0
968	LOW Nicholas, GLEESON Brendan, ELANDER Ingemar, LIDSKOG Rolf (eds), 2000, <em>Consuming Cities. The Urban Environment in the Global Economy after the Rio Declaration</em>, New-York : Routledge, 315 p.		Le Goix Renaud	2000-10-24		0
981	Gomez-Géraud Marie-Christine, 2000, <em>Ecrire le voyage au XVI<sup>e </sup>siècle en France</em>, Paris, PUF, coll. Etudes littéraires <em>Recto-verso</em>.		Deluz Christiane	2000-06-06	fr	0
983	Lebrun F.(dir.), 2000, <em>Atlas Historique</em>, Paris, Hachette..		Palsky Gilles	2000-05-09	fr	0
984	Signoles P., El Kadi G., Sidi Boumedine R.(dir), 1999, <em>L´urbain dans le monde arabe. Politique, Instruments et acteurs</em>, Paris, Editions du CNRS.		Llerenas Carmen	2000-05-02	fr	0
986	Frémont A., Frémont-Vanacore A., avec la collaboration de Patricia Cicille, 1999, <em>La France dans le monde</em>, préface de Hubert Védrine, collection Atlas de France, vol.1 Paris, RECLUS, La Documentation Française, 128 p.		Chevalier Jean-Pierre	2000-03-30	fr	0
987	Vidal L., D´Orgeix E. (dir)., 1999, <em>Les villes françaises du Nouveau Monde. Des premiers fondateurs aux ingénieurs du roi (XVIe-XVIIIe siècles) </em>, Paris, Somogy éditions d´art, 192 p.		Monnet Jérôme	2000-03-24	fr	0
988	Lacour C., Puissant S. (eds), 1999, <em>La métropolisation - Croissance, diversité et fractures</em>, Paris, Anthropos-Economica, Collection Villes.		Vacchiani-Marcuzzo Céline	2000-03-24	fr	0
989	Béatrice COLLIGNON,Les Inuit : ce qu´ils savent du territoire, Paris, L´Harmattan, 1996, 254 pages		Debarbieux Bernard	1998-04-07	fr	0
990	daily mobility and adequacy of the urban transportation network a gis application	daily mobility,GIS,urban transport	Mondou Véronique	2001-06-18	en	1
996	A geographical method to assess technological hazards.The example of the storage and the distribution of the fuel oils in the urban region of Ile-de-France	risk assessment,technological hazards,transport of hazardous substances,GIS	Glatron Sandrine	2001-07-04	en	1
1004	<a id="intro"></a><a id="bkmintro"></a>Presentation : 11th Colloquium on Theoretical and Quantitative Geography<br>3-7<sup>th</sup> September 1999		Fotheringham A. Stewart	1999-11-17		0
1005	12th European Colloquium on Quantitative and Theoretical Geography. St-Valery-en-Caux, September 7-11, 2001 		Guermond Yves	2001-09-11	en	1
1007	Opening Plenary : Communicating about Theoretical Geography		Pumain Denise	2001-12-04	en	1
1008	Brasilia and Jérusalem: multicultural places in a global world	Brasília,Jérusalem,multiculturalism,territory	Steinberger Marília	1998-12-08	fr	1
1018	Ethnoburb versus Chinatown : Two Types of Urban Ethnic Communities in Los Angeles	cultural geography	Wei Li	1998-12-10	en	1
1023	About cities and the multicultural questions: how to define a multicultural space ?	multiculturalism,public space,urban redistricting,minorities,local politic,Los Angeles	Ghorra-Gobin Cynthia	1999-02-04	fr	1
1035	Modeling Complexity : The Limits to Prediction	urban simulation,multi-agent system,cellular automata,complexity,validation	Batty Michael,Torrens Paul M.	2001-12-04	en	1
4150	New times, spatial change and social inequalities. The example of oil producing cities of Casanare (Colombia)	Colombia,oil producing city,social inequality,space-time,time	Fournier Jean-Marc	2003-05-25	fr	1
1059	Rites et fêtes dans les villes japonaises	Japan,festivals,ritual,cultural heritage	Guichard-Anguis Sylvie	1999-03-10	fr	0
1069	Functional and symbolic interpretation of the city	minorities,multiculturalism,social integration,social segregation	Claval Paul	1999-03-10	fr	1
1075	The new face of Moscow and the contribution of the municipality to the city´s modernization	cultural specificity,modernisation,Moscou,municipality,urban politic	Vendina Olga,Eckert Denis	1999-03-10	fr	1
1088	Night activities in a french middle town	urban geography,leisure,entertainment,urban function,night,Lorraine,Nancy	Auphan Étienne	1999-03-10	fr	1
1103	Malik Chibanne's trilogy : chronicaling youth in 1990's Paris suburbs.	territory,representation,identity,mediance,suburb	Van Waerbeke Jacques	1999-04-19	fr	1
1114	Intercultural places : a representation of urban complexity	immigration,mixed culture,intercultural place,ethno-methodology,Lausanne,Switzerland	Marengo Marina	1999-04-22	fr	1
1147	When Disney goes to town : the city of Celebration, Florida	Celebration,E.P.C.O.T.,neotraditional town-planning,theme parks,urban utopia,Walt Disney Company	Didier Sophie	1999-05-06	fr	1
1162	Large cities as diaspora's crossroads	city,culture,diaspora	Prevelakis Georges	1999-05-25	fr	1
1170	The city seen as a setting : Cinema shooting in cities and creation of new urban aesthetics	city,cinema,hyperreality,film,urban image,virtual image,urban communication	Gravari-Barbas Maria	1999-05-27	fr	1
1185	Reconstructing Urban Boundaries : The Dialectics of Self and Place	built environment,community,identity politics,urbanism	Greif Gary,Cruz Marcelo	1999-07-06	en	1
1196	The devices of complexity : metalanguage and interpretation of urban reality	city,metalanguage,semiosphere,cultural geography	Guarrasi Vincenzo	1999-10-11	fr	1
5733	Elections présidentielles 2007, typologie des candidats. Les deux France		Bussi Michel,Colange Céline,Gosset Jean-Paul	2007-04-26		0
1203	The cultural strategy of Rotterdam	city,cultural policy,culture,Europe,port city,uncultural image,urban tourism	Buursink Jan	1999-05-12	en	1
1224	Les Problèmes culturels des grandes villes. Colloque - Paris 8-11 décembre 1997			1999-02-02	fr	0
1225	Séminaire interactif sur l'auto-organisation, cartographie cognitive, système urbains et régionaux, et information spatiale. Paris, 17-18 Mai, 1998			1998-05-18	fr	0
1226	Modelling within a <em>self-organising</em> or a <em>microsimulation</em> framework : opposite or complementary approaches?	self-organization,micro-simulation framework	Sanders Lena	1999-03-24	en	1
1240	Urban sustainability : complex interactions and the measurement of risk	sustainable city,urban system	Diappi Lidia,Bolchi Paola,Franzini Lorena	1999-05-18	en	1
