"x";"y";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max"
"401";4401;401;NA;NA;NA;NA;NA;NA;NA
"402";4501;401;NA;NA;NA;NA;NA;NA;NA
"403";4601;401;NA;NA;NA;NA;NA;NA;NA
"404";4701;401;NA;NA;NA;NA;NA;NA;NA
"405";4801;401;NA;NA;NA;NA;NA;NA;NA
"406";4901;401;NA;NA;NA;NA;NA;NA;NA
"407";5001;401;NA;NA;NA;NA;NA;NA;NA
"408";5101;401;NA;NA;NA;NA;NA;NA;NA
"409";5201;401;NA;NA;NA;NA;NA;NA;NA
"410";5301;401;NA;NA;NA;NA;NA;NA;NA
"411";5401;401;NA;NA;NA;NA;NA;NA;NA
"412";5501;401;NA;NA;NA;NA;NA;NA;NA
"413";5601;401;NA;NA;NA;NA;NA;NA;NA
"414";5701;401;NA;NA;NA;NA;NA;NA;NA
"415";5801;401;NA;NA;NA;NA;NA;NA;NA
"416";5901;401;NA;NA;NA;NA;NA;NA;NA
"417";6001;401;NA;NA;NA;NA;NA;NA;NA
"418";6101;401;NA;NA;NA;NA;NA;NA;NA
"419";6201;401;NA;NA;NA;NA;NA;NA;NA
"420";6301;401;NA;NA;NA;NA;NA;NA;NA
"421";6401;401;NA;NA;NA;NA;NA;NA;NA
"422";6501;401;NA;NA;NA;NA;NA;NA;NA
"423";6601;401;NA;NA;NA;NA;NA;NA;NA
"424";6701;401;NA;NA;NA;NA;NA;NA;NA
"425";6801;401;NA;NA;NA;NA;NA;NA;NA
"426";6901;401;NA;NA;NA;NA;NA;NA;NA
"427";7001;401;NA;NA;NA;NA;NA;NA;NA
"428";7101;401;NA;NA;NA;NA;NA;NA;NA
"429";7201;401;NA;NA;NA;NA;NA;NA;NA
"430";7301;401;NA;NA;NA;NA;NA;NA;NA
"431";7401;401;0.0915649812718082;0.0401116805175175;0.678586230518074;-1.71041160734488;0.90387167571588;242139.68;1321.48
"432";7501;401;0.0298885350417257;0.159083872043155;0.647935975547793;-1.0912083417836;0.877977505346973;67128.95;1010.36
"433";7601;401;0.0285126174588085;0.329918375874727;0.678458595291219;-0.883085833830649;0.895533716974745;30773.67;507.88
"434";7701;401;0.040059885910353;0.51558967407642;0.750828524433437;-0.691894056575023;0.875436960841055;16491.22;313.72
"435";7801;401;0.0417542086616828;1.12723548721428;0.735267224533146;-0.601406426084011;0.781111441472884;8107.1;189.72
"436";7901;401;0.0990073930917157;5.01801057550759;0.887515029507811;-0.131933229175557;0.537910186203901;1794.17;1.6
"437";8001;401;0.0831686325117967;0.282432893407853;0.635931749695187;-1.12079164939051;0.809351646126339;35480.6;353.24
"438";8101;401;0.0792377639669924;0.191818367881785;0.674013939713808;-0.989459184217477;0.827474917123948;39324.92;353.24
"439";8201;401;0.0558358970612863;0.541497161198951;0.771667740778193;-0.886335110344564;0.944588946236521;18002.58;283.96
"440";8301;401;0.0574536332000553;0.481499529610692;0.770682406498813;-0.845361156919912;0.852742997787917;20633.35;168.64
"441";8401;401;0.0458336845942072;0.742584417784979;0.796009673376283;-0.664642069167082;0.791157566533867;11907.22;102.2
"442";8501;401;0.0306938396645059;1.98323509467378;0.767590954905534;-0.568378910627988;0.813014982525716;4899.93;100.72
"443";8601;401;0.0322835443690891;11.3549609915267;0.815947488188165;-0.555524163029537;0.871773040876712;881.99;20.95
"444";8701;401;0.0769834697197117;19.8420661578955;0.879726496201635;-0.342001398570199;0.900272787848437;475.33;2.41
"445";8801;401;0.0247794279779619;5.29763604895303;0.693712809058257;-1.11917985917678;0.807472542351938;2051.77;136.88
"446";1;501;NA;NA;NA;NA;NA;NA;NA
"447";101;501;NA;NA;NA;NA;NA;NA;NA
"448";201;501;NA;NA;NA;NA;NA;NA;NA
"449";301;501;NA;NA;NA;NA;NA;NA;NA
"450";401;501;NA;NA;NA;NA;NA;NA;NA
"451";501;501;NA;NA;NA;NA;NA;NA;NA
"452";601;501;NA;NA;NA;NA;NA;NA;NA
"453";701;501;NA;NA;NA;NA;NA;NA;NA
"454";801;501;NA;NA;NA;NA;NA;NA;NA
"455";901;501;NA;NA;NA;NA;NA;NA;NA
"456";1001;501;NA;NA;NA;NA;NA;NA;NA
"457";1101;501;NA;NA;NA;NA;NA;NA;NA
"458";1201;501;NA;NA;NA;NA;NA;NA;NA
"459";1301;501;NA;NA;NA;NA;NA;NA;NA
"460";1401;501;0.076891850554499;0.266407858245768;0.8495759057941;-0.864334827397671;0.914528490498727;32718.22;80.52
"461";1501;501;0.0670062760484044;0.150790767866603;0.854262316816557;-0.989850999527209;0.885329991255848;62321.07;109.68
"462";1601;501;0.0657246627913471;0.115161141576858;0.837324537700677;-1.14629153285835;0.874075798114421;77039.41;228
"463";1701;501;0.0771725071965708;0.198874437099175;0.807228587220301;-1.08757248779125;0.885401646117808;47858.88;228
"464";1801;501;0.0354793163943498;0.612479668709942;0.860386761645862;-0.710064601240747;0.884251114073282;15196.72;91.68
"465";1901;501;0.0813044290654995;0.391100575154134;0.795959308109835;-0.917220966728042;0.877287547541882;26607.15;108.08
"466";2001;501;0.0662376890705448;0.237745819955089;0.810016761254195;-0.908142408737559;0.87547858536562;41306.65;128.84
"467";2101;501;0.1342395805329;0.100870810080794;0.81450273944107;-1.11563705334677;0.846077766711644;87295.91;128.84
"468";2201;501;0.121105315293647;0.104064321484825;0.832774313942778;-1.24221633612029;0.893754643693508;94827.63;128.84
"469";2301;501;NA;NA;NA;NA;NA;NA;NA
"470";2401;501;NA;NA;NA;NA;NA;NA;NA
"471";2501;501;NA;NA;NA;NA;NA;NA;NA
"472";2601;501;NA;NA;NA;NA;NA;NA;NA
"473";2701;501;NA;NA;NA;NA;NA;NA;NA
"474";2801;501;NA;NA;NA;NA;NA;NA;NA
"475";2901;501;NA;NA;NA;NA;NA;NA;NA
"476";3001;501;NA;NA;NA;NA;NA;NA;NA
"477";3101;501;NA;NA;NA;NA;NA;NA;NA
"478";3201;501;NA;NA;NA;NA;NA;NA;NA
"479";3301;501;NA;NA;NA;NA;NA;NA;NA
"480";3401;501;NA;NA;NA;NA;NA;NA;NA
"481";3501;501;NA;NA;NA;NA;NA;NA;NA
"482";3601;501;NA;NA;NA;NA;NA;NA;NA
"483";3701;501;NA;NA;NA;NA;NA;NA;NA
"484";3801;501;NA;NA;NA;NA;NA;NA;NA
"485";3901;501;NA;NA;NA;NA;NA;NA;NA
"486";4001;501;NA;NA;NA;NA;NA;NA;NA
"487";4101;501;NA;NA;NA;NA;NA;NA;NA
"488";4201;501;NA;NA;NA;NA;NA;NA;NA
"489";4301;501;NA;NA;NA;NA;NA;NA;NA
"490";4401;501;NA;NA;NA;NA;NA;NA;NA
"491";4501;501;NA;NA;NA;NA;NA;NA;NA
"492";4601;501;NA;NA;NA;NA;NA;NA;NA
"493";4701;501;NA;NA;NA;NA;NA;NA;NA
"494";4801;501;NA;NA;NA;NA;NA;NA;NA
"495";4901;501;NA;NA;NA;NA;NA;NA;NA
"496";5001;501;NA;NA;NA;NA;NA;NA;NA
"497";5101;501;NA;NA;NA;NA;NA;NA;NA
"498";5201;501;NA;NA;NA;NA;NA;NA;NA
"499";5301;501;NA;NA;NA;NA;NA;NA;NA
"500";5401;501;NA;NA;NA;NA;NA;NA;NA
"501";5501;501;NA;NA;NA;NA;NA;NA;NA
"502";5601;501;NA;NA;NA;NA;NA;NA;NA
"503";5701;501;NA;NA;NA;NA;NA;NA;NA
"504";5801;501;NA;NA;NA;NA;NA;NA;NA
"505";5901;501;NA;NA;NA;NA;NA;NA;NA
"506";6001;501;NA;NA;NA;NA;NA;NA;NA
"507";6101;501;NA;NA;NA;NA;NA;NA;NA
"508";6201;501;NA;NA;NA;NA;NA;NA;NA
"509";6301;501;NA;NA;NA;NA;NA;NA;NA
"510";6401;501;NA;NA;NA;NA;NA;NA;NA
"511";6501;501;NA;NA;NA;NA;NA;NA;NA
"512";6601;501;NA;NA;NA;NA;NA;NA;NA
"513";6701;501;NA;NA;NA;NA;NA;NA;NA
"514";6801;501;NA;NA;NA;NA;NA;NA;NA
"515";6901;501;NA;NA;NA;NA;NA;NA;NA
"516";7001;501;NA;NA;NA;NA;NA;NA;NA
"517";7101;501;NA;NA;NA;NA;NA;NA;NA
"518";7201;501;NA;NA;NA;NA;NA;NA;NA
"519";7301;501;NA;NA;NA;NA;NA;NA;NA
"520";7401;501;0.105874851280765;0.0099769111431366;0.764997913979298;-2.1315139137562;0.820537732166831;837793.92;1466.68
"521";7501;501;0.116538135086764;0.0142704975838612;0.727707034687001;-2.04682139138473;0.8452748972285;607860.36;1466.68
"522";7601;501;0.0369530502197145;0.156832897827559;0.668143314949751;-1.14123494975383;0.912323315944885;59067.51;719.8
"523";7701;501;0.0394929720704363;0.492317059273825;0.764513277337113;-0.695031729896868;0.857472024877492;17496.17;313.72
"524";7801;501;0.0383570139819089;0.864310183357746;0.770621408519;-0.741503024649057;0.910081731696723;10996.07;189.72
"525";7901;501;0.0540374067364731;1.52296369656507;0.822601741687681;-0.629775395740412;0.863202831209909;6699.01;84.64
"526";8001;501;0.0835924438217442;0.308763162151627;0.642052822703023;-1.0883904330795;0.833808658453725;35806.65;353.24
"527";8101;501;0.0816171553991851;0.232941937795392;0.650407237922185;-1.16392746572786;0.88640583519057;37160.33;353.24
"528";8201;501;0.0513199060549868;0.426636406307825;0.78356973209838;-0.893748792557305;0.954828470635416;19872.29;283.96
"529";8301;501;0.056047283828234;0.458073354506623;0.806831772704803;-0.753593456966756;0.883123954557606;20072.37;168.64
"530";8401;501;0.0427761085100937;0.545612677223112;0.832007129905916;-0.580171468646213;0.868707533613599;16157.36;221.08
"531";8501;501;0.0431253093554581;0.698401079696678;0.755730950138898;-0.650023480599044;0.858054522435162;13565.21;221.08
"532";8601;501;0.0291827915368954;3.00012658774723;0.70241376977558;-0.692843628054187;0.86472728709162;3165.1;130.68
"533";8701;501;0.0427409951833098;5.68921045226821;0.810727021873512;-0.7535763303076;0.90010183326854;1596.63;16.72
"534";8801;501;0.0394234106096976;7.26943541718959;0.798667423706077;-0.704593125085878;0.668290439023395;1309.13;16.72
"535";1;601;NA;NA;NA;NA;NA;NA;NA
"536";101;601;NA;NA;NA;NA;NA;NA;NA
"537";201;601;NA;NA;NA;NA;NA;NA;NA
"538";301;601;NA;NA;NA;NA;NA;NA;NA
"539";401;601;NA;NA;NA;NA;NA;NA;NA
"540";501;601;NA;NA;NA;NA;NA;NA;NA
"541";601;601;NA;NA;NA;NA;NA;NA;NA
"542";701;601;NA;NA;NA;NA;NA;NA;NA
"543";801;601;NA;NA;NA;NA;NA;NA;NA
"544";901;601;NA;NA;NA;NA;NA;NA;NA
"545";1001;601;NA;NA;NA;NA;NA;NA;NA
"546";1101;601;NA;NA;NA;NA;NA;NA;NA
"547";1201;601;NA;NA;NA;NA;NA;NA;NA
"548";1301;601;NA;NA;NA;NA;NA;NA;NA
"549";1401;601;0.0739440949939159;0.296560057578986;0.845407924249686;-0.900620041680462;0.918058945887762;31798.3;80.52
"550";1501;601;0.0796644539565552;0.185854553279854;0.838086927026761;-1.00946732392412;0.883062956467826;53917.44;109.68
"551";1601;601;0.0778349031845527;0.200268801187144;0.821166398363245;-1.00653761798112;0.875368082723134;45646.68;109.68
"552";1701;601;0.0408640160744067;0.477377482511915;0.854438702045263;-0.753427112950281;0.871364369286581;20111.34;109.68
"553";1801;601;0.0608088818733997;0.455068525856715;0.856061644218463;-0.83411651743267;0.875071959798654;20303.33;54.76
"554";1901;601;0.0598442761035129;0.413023792747446;0.872954327984922;-0.785284455153777;0.860432217731156;21139.18;54.76
"555";2001;601;0.0564633173128662;0.286860823947166;0.834818387760092;-0.829087201878576;0.890638783461679;33398.57;128.84
"556";2101;601;0.122421515211994;0.0890555450050538;0.818076686905864;-1.18273283622599;0.858341472433421;92452.03;128.84
"557";2201;601;0.107102389285435;0.0903767458137251;0.83240260067539;-1.30887717350055;0.874354903023371;106089.23;128.84
"558";2301;601;NA;NA;NA;NA;NA;NA;NA
"559";2401;601;NA;NA;NA;NA;NA;NA;NA
"560";2501;601;NA;NA;NA;NA;NA;NA;NA
"561";2601;601;NA;NA;NA;NA;NA;NA;NA
"562";2701;601;NA;NA;NA;NA;NA;NA;NA
"563";2801;601;NA;NA;NA;NA;NA;NA;NA
"564";2901;601;NA;NA;NA;NA;NA;NA;NA
"565";3001;601;NA;NA;NA;NA;NA;NA;NA
"566";3101;601;NA;NA;NA;NA;NA;NA;NA
"567";3201;601;NA;NA;NA;NA;NA;NA;NA
"568";3301;601;NA;NA;NA;NA;NA;NA;NA
"569";3401;601;NA;NA;NA;NA;NA;NA;NA
"570";3501;601;NA;NA;NA;NA;NA;NA;NA
"571";3601;601;NA;NA;NA;NA;NA;NA;NA
"572";3701;601;NA;NA;NA;NA;NA;NA;NA
"573";3801;601;NA;NA;NA;NA;NA;NA;NA
"574";3901;601;NA;NA;NA;NA;NA;NA;NA
"575";4001;601;NA;NA;NA;NA;NA;NA;NA
"576";4101;601;NA;NA;NA;NA;NA;NA;NA
"577";4201;601;NA;NA;NA;NA;NA;NA;NA
"578";4301;601;NA;NA;NA;NA;NA;NA;NA
"579";4401;601;NA;NA;NA;NA;NA;NA;NA
"580";4501;601;NA;NA;NA;NA;NA;NA;NA
"581";4601;601;NA;NA;NA;NA;NA;NA;NA
"582";4701;601;NA;NA;NA;NA;NA;NA;NA
"583";4801;601;NA;NA;NA;NA;NA;NA;NA
"584";4901;601;NA;NA;NA;NA;NA;NA;NA
"585";5001;601;NA;NA;NA;NA;NA;NA;NA
"586";5101;601;NA;NA;NA;NA;NA;NA;NA
"587";5201;601;NA;NA;NA;NA;NA;NA;NA
"588";5301;601;NA;NA;NA;NA;NA;NA;NA
"589";5401;601;NA;NA;NA;NA;NA;NA;NA
"590";5501;601;NA;NA;NA;NA;NA;NA;NA
"591";5601;601;NA;NA;NA;NA;NA;NA;NA
"592";5701;601;NA;NA;NA;NA;NA;NA;NA
"593";5801;601;NA;NA;NA;NA;NA;NA;NA
"594";5901;601;NA;NA;NA;NA;NA;NA;NA
"595";6001;601;NA;NA;NA;NA;NA;NA;NA
"596";6101;601;NA;NA;NA;NA;NA;NA;NA
"597";6201;601;NA;NA;NA;NA;NA;NA;NA
"598";6301;601;NA;NA;NA;NA;NA;NA;NA
"599";6401;601;NA;NA;NA;NA;NA;NA;NA
"600";6501;601;NA;NA;NA;NA;NA;NA;NA
"601";6601;601;NA;NA;NA;NA;NA;NA;NA
"602";6701;601;NA;NA;NA;NA;NA;NA;NA
"603";6801;601;NA;NA;NA;NA;NA;NA;NA
"604";6901;601;NA;NA;NA;NA;NA;NA;NA
"605";7001;601;NA;NA;NA;NA;NA;NA;NA
"606";7101;601;NA;NA;NA;NA;NA;NA;NA
"607";7201;601;NA;NA;NA;NA;NA;NA;NA
"608";7301;601;0.0660472388959844;0.0938592362929348;0.64783971147861;-1.52184247597932;0.935605417701072;113615.44;882.08
"609";7401;601;0.124409215050794;0.0149309945956143;0.742804764166598;-1.90544372443636;0.882301548168124;649112.48;1466.68
"610";7501;601;0.118795151692135;0.0147874126115777;0.73763244175956;-1.96602213773687;0.865898923448605;619639.51;1466.68
"611";7601;601;0.0456363942109204;0.116489677260353;0.67058335719725;-1.34634570639025;0.925673259047761;83500.03;719.8
"612";7701;601;0.0317515912161021;1.29753983841074;0.832028439475744;-0.623442403120072;0.850410309687543;7439.53;255.12
"613";7801;601;0.0436081925915103;1.28450875027949;0.81067472386905;-0.782965113849896;0.933488228081274;7374.69;84.64
"614";7901;601;0.136126925938853;0.0476961079581394;0.677738454798757;-1.33637865920186;0.830893935864722;207546.56;791.68
"615";8001;601;0.136871199341737;0.0492237402472595;0.668516805264725;-1.39680774571199;0.808988397571493;203469.83;791.68
"616";8101;601;0.0714993820351119;2.79053429338161;0.915220444103609;-0.506645618742162;0.88721252357447;3542.47;12.28
"617";8201;601;0.048473877228789;1.49096844620523;0.884199747992684;-0.591409594774105;0.92473844477661;6401.87;55.52
"618";8301;601;0.030512226204854;0.697906403857243;0.919324407480723;-0.532942526288701;0.919454021988814;13240.52;66.92
"619";8401;601;0.0382956017655387;0.432169513311685;0.855008405455298;-0.564034739515602;0.851718173408125;19963.78;221.08
"620";8501;601;0.0430097465902726;0.698570391488419;0.754579740870883;-0.651093864926772;0.851326117598336;14148.96;221.08
"621";8601;601;0.0296561447041523;2.92527016152596;0.714399597093908;-0.635226920923464;0.858352570662375;3513.84;130.68
"622";8701;601;0.0431723713277394;4.40630417102059;0.808766995501047;-0.649265025100302;0.935647638924552;2079.16;16.72
"623";8801;601;0.0405118687297482;8.23667480220272;0.751261071783013;-0.859674392135869;0.811698919525185;1112.2;16.72
"624";1;701;NA;NA;NA;NA;NA;NA;NA
"625";101;701;NA;NA;NA;NA;NA;NA;NA
"626";201;701;NA;NA;NA;NA;NA;NA;NA
"627";301;701;NA;NA;NA;NA;NA;NA;NA
"628";401;701;NA;NA;NA;NA;NA;NA;NA
"629";501;701;NA;NA;NA;NA;NA;NA;NA
"630";601;701;NA;NA;NA;NA;NA;NA;NA
"631";701;701;NA;NA;NA;NA;NA;NA;NA
"632";801;701;NA;NA;NA;NA;NA;NA;NA
"633";901;701;NA;NA;NA;NA;NA;NA;NA
"634";1001;701;NA;NA;NA;NA;NA;NA;NA
"635";1101;701;NA;NA;NA;NA;NA;NA;NA
"636";1201;701;NA;NA;NA;NA;NA;NA;NA
"637";1301;701;NA;NA;NA;NA;NA;NA;NA
"638";1401;701;0.053173217994132;0.264593508152963;0.844316837330057;-0.908380404053999;0.889440589644056;34736.02;94.28
"639";1501;701;0.0636184643774605;0.281193377548337;0.869596156658592;-0.791763689375983;0.855704661650479;31586.22;74.2
"640";1601;701;0.0792301143312856;0.339091356006473;0.856404106257036;-0.784530467884533;0.864565991322882;25309.24;74.2
"641";1701;701;0.0448473696020502;0.973464123204199;0.919672061379846;-0.446482307330404;0.796029823253789;9777.74;27.88
"642";1801;701;0.0788722263493465;0.616767460253312;0.852520880612414;-0.771804396109123;0.833274790419312;16242.18;54.76
"643";1901;701;0.0680171616429701;0.465011686258486;0.879956946552171;-0.737486111960206;0.848972078999803;20159.94;54.76
"644";2001;701;0.0405681013459148;0.457831456831484;0.88987001183359;-0.621215098233225;0.834918848628479;20706.57;71.88
"645";2101;701;0.0421529651185904;0.320898027778985;0.875212696841278;-0.736034871435869;0.853865046210747;30355.35;128.84
"646";2201;701;0.0685450946962163;0.183642587867732;0.844463769590001;-0.988603035485285;0.886622975189158;50411.39;128.84
"647";2301;701;0.0753138776562416;0.196372220883935;0.813832542508129;-1.10501824494984;0.906060159715078;43710.31;94.2
"648";2401;701;NA;NA;NA;NA;NA;NA;NA
"649";2501;701;NA;NA;NA;NA;NA;NA;NA
"650";2601;701;NA;NA;NA;NA;NA;NA;NA
"651";2701;701;NA;NA;NA;NA;NA;NA;NA
"652";2801;701;NA;NA;NA;NA;NA;NA;NA
"653";2901;701;NA;NA;NA;NA;NA;NA;NA
"654";3001;701;NA;NA;NA;NA;NA;NA;NA
"655";3101;701;NA;NA;NA;NA;NA;NA;NA
"656";3201;701;NA;NA;NA;NA;NA;NA;NA
"657";3301;701;NA;NA;NA;NA;NA;NA;NA
"658";3401;701;NA;NA;NA;NA;NA;NA;NA
"659";3501;701;NA;NA;NA;NA;NA;NA;NA
"660";3601;701;NA;NA;NA;NA;NA;NA;NA
"661";3701;701;NA;NA;NA;NA;NA;NA;NA
"662";3801;701;NA;NA;NA;NA;NA;NA;NA
"663";3901;701;NA;NA;NA;NA;NA;NA;NA
"664";4001;701;NA;NA;NA;NA;NA;NA;NA
"665";4101;701;NA;NA;NA;NA;NA;NA;NA
"666";4201;701;NA;NA;NA;NA;NA;NA;NA
"667";4301;701;NA;NA;NA;NA;NA;NA;NA
"668";4401;701;NA;NA;NA;NA;NA;NA;NA
"669";4501;701;NA;NA;NA;NA;NA;NA;NA
"670";4601;701;NA;NA;NA;NA;NA;NA;NA
"671";4701;701;NA;NA;NA;NA;NA;NA;NA
"672";4801;701;NA;NA;NA;NA;NA;NA;NA
"673";4901;701;NA;NA;NA;NA;NA;NA;NA
"674";5001;701;NA;NA;NA;NA;NA;NA;NA
"675";5101;701;NA;NA;NA;NA;NA;NA;NA
"676";5201;701;NA;NA;NA;NA;NA;NA;NA
"677";5301;701;NA;NA;NA;NA;NA;NA;NA
"678";5401;701;NA;NA;NA;NA;NA;NA;NA
"679";5501;701;NA;NA;NA;NA;NA;NA;NA
"680";5601;701;NA;NA;NA;NA;NA;NA;NA
"681";5701;701;NA;NA;NA;NA;NA;NA;NA
"682";5801;701;NA;NA;NA;NA;NA;NA;NA
"683";5901;701;NA;NA;NA;NA;NA;NA;NA
"684";6001;701;NA;NA;NA;NA;NA;NA;NA
"685";6101;701;NA;NA;NA;NA;NA;NA;NA
"686";6201;701;NA;NA;NA;NA;NA;NA;NA
"687";6301;701;NA;NA;NA;NA;NA;NA;NA
"688";6401;701;NA;NA;NA;NA;NA;NA;NA
"689";6501;701;NA;NA;NA;NA;NA;NA;NA
"690";6601;701;NA;NA;NA;NA;NA;NA;NA
"691";6701;701;NA;NA;NA;NA;NA;NA;NA
"692";6801;701;NA;NA;NA;NA;NA;NA;NA
"693";6901;701;NA;NA;NA;NA;NA;NA;NA
"694";7001;701;NA;NA;NA;NA;NA;NA;NA
"695";7101;701;NA;NA;NA;NA;NA;NA;NA
"696";7201;701;NA;NA;NA;NA;NA;NA;NA
"697";7301;701;NA;NA;NA;NA;NA;NA;NA
"698";7401;701;0.0410257015694164;0.142598451330092;0.714356257319371;-1.03371958033881;0.94697321178064;64544.86;752.36
"699";7501;701;0.0446207380037373;0.106285238578736;0.702935583308807;-1.20771683283529;0.919429151829366;88829.48;656.12
"700";7601;701;0.0529296506614012;0.105499039877399;0.668359673202941;-1.330979894842;0.912419851874809;91608.55;695.4
"701";7701;701;0.0588167247754847;0.273592635404346;0.620441924902949;-1.0137679579064;0.886529105100179;40565.76;695.4
"702";7801;701;0.0695863158477047;1.02716190296483;0.863468095832515;-0.580790425476188;0.757175786729697;9072.02;42.96
"703";7901;701;0.124633177662391;0.0373459385477886;0.692831347757665;-1.19727001444325;0.789792443303917;217155.62;791.68
"704";8001;701;0.125301291699764;0.0381711959164266;0.683368386223007;-1.24554414595689;0.773073667530281;213483.8;791.68
"705";8101;701;0.103598506267302;3.16203958939871;0.856729780314096;-0.47152914472276;0.695386293566631;3062.52;12.28
"706";8201;701;0.222923989812394;2.63962032985646;0.915229546343997;-0.153220774890506;0.588280925848126;3716.6;2
"707";8301;701;0.0282871768993381;0.542120089328825;0.765104354180747;-0.619303110246873;0.884116730091461;19611.75;779.64
"708";8401;701;0.0765539523395846;0.119792300192441;0.666392585462376;-0.933935950419036;0.877646002119169;81087.43;779.64
"709";8501;701;0.0726112856264428;0.174373632552993;0.620292986420691;-1.05065817815222;0.901553549287819;67789.31;779.64
"710";8601;701;0.127442866394489;2.24423808422744;0.796930149243694;-0.53477629630107;0.709294339860691;4335.7;21
"711";8701;701;0.0380461351910495;7.22743003434936;0.728531327050658;-0.599214960873697;0.867487909612147;1350.17;21
"712";8801;701;0.0453573471065479;14.6274366844091;0.787235820638078;-0.238015222168799;0.809805656588431;652.63;5.04
"713";1;801;NA;NA;NA;NA;NA;NA;NA
"714";101;801;NA;NA;NA;NA;NA;NA;NA
"715";201;801;NA;NA;NA;NA;NA;NA;NA
"716";301;801;NA;NA;NA;NA;NA;NA;NA
"717";401;801;NA;NA;NA;NA;NA;NA;NA
"718";501;801;NA;NA;NA;NA;NA;NA;NA
"719";601;801;NA;NA;NA;NA;NA;NA;NA
"720";701;801;NA;NA;NA;NA;NA;NA;NA
"721";801;801;NA;NA;NA;NA;NA;NA;NA
"722";901;801;NA;NA;NA;NA;NA;NA;NA
"723";1001;801;NA;NA;NA;NA;NA;NA;NA
"724";1101;801;NA;NA;NA;NA;NA;NA;NA
"725";1201;801;NA;NA;NA;NA;NA;NA;NA
"726";1301;801;NA;NA;NA;NA;NA;NA;NA
"727";1401;801;0.0461200525921292;0.241193500149922;0.817311296499006;-0.99864264660882;0.898441893683266;36919.07;97.84
"728";1501;801;0.0968616075211157;0.188976579505732;0.83882943046057;-0.986438075558743;0.878369890541496;49093.46;97.84
"729";1601;801;0.114328954740553;0.300176088773675;0.811119173794468;-0.944040083000158;0.860149337421964;34227.57;97.84
"730";1701;801;0.0412326919432633;0.963213963039493;0.889004101934968;-0.531538846510154;0.815018675770979;10099.32;42.88
"731";1801;801;0.0440400743163974;0.862220978108382;0.906176457542286;-0.519353806456937;0.784729122240411;11171.18;42.88
"732";1901;801;0.0484099193485671;0.631785089320206;0.921260705764059;-0.535378084231399;0.834278251176507;14187.59;49.76
"733";2001;801;0.0483977333921135;0.620398447066283;0.928904873305717;-0.493049317127264;0.833660995427831;14738.82;49.76
"734";2101;801;0.055080124372717;0.488559949846511;0.914477758016011;-0.570325212032004;0.808274863269561;19221.54;50.04
"735";2201;801;0.0413949283587376;0.357259412762597;0.896809914544939;-0.679795879923124;0.834039263193925;25270.33;70.95
"736";2301;801;0.0354676184750907;0.290828584131057;0.879071751731894;-0.852215431803279;0.873005483831676;31745.85;70.95
"737";2401;801;NA;NA;NA;NA;NA;NA;NA
"738";2501;801;NA;NA;NA;NA;NA;NA;NA
"739";2601;801;NA;NA;NA;NA;NA;NA;NA
"740";2701;801;NA;NA;NA;NA;NA;NA;NA
"741";2801;801;NA;NA;NA;NA;NA;NA;NA
"742";2901;801;NA;NA;NA;NA;NA;NA;NA
"743";3001;801;NA;NA;NA;NA;NA;NA;NA
"744";3101;801;NA;NA;NA;NA;NA;NA;NA
"745";3201;801;NA;NA;NA;NA;NA;NA;NA
"746";3301;801;NA;NA;NA;NA;NA;NA;NA
"747";3401;801;NA;NA;NA;NA;NA;NA;NA
"748";3501;801;NA;NA;NA;NA;NA;NA;NA
"749";3601;801;NA;NA;NA;NA;NA;NA;NA
"750";3701;801;NA;NA;NA;NA;NA;NA;NA
"751";3801;801;NA;NA;NA;NA;NA;NA;NA
"752";3901;801;NA;NA;NA;NA;NA;NA;NA
"753";4001;801;NA;NA;NA;NA;NA;NA;NA
"754";4101;801;NA;NA;NA;NA;NA;NA;NA
"755";4201;801;NA;NA;NA;NA;NA;NA;NA
"756";4301;801;NA;NA;NA;NA;NA;NA;NA
"757";4401;801;NA;NA;NA;NA;NA;NA;NA
"758";4501;801;NA;NA;NA;NA;NA;NA;NA
"759";4601;801;NA;NA;NA;NA;NA;NA;NA
"760";4701;801;NA;NA;NA;NA;NA;NA;NA
"761";4801;801;NA;NA;NA;NA;NA;NA;NA
"762";4901;801;NA;NA;NA;NA;NA;NA;NA
"763";5001;801;NA;NA;NA;NA;NA;NA;NA
"764";5101;801;NA;NA;NA;NA;NA;NA;NA
"765";5201;801;NA;NA;NA;NA;NA;NA;NA
"766";5301;801;NA;NA;NA;NA;NA;NA;NA
"767";5401;801;NA;NA;NA;NA;NA;NA;NA
"768";5501;801;NA;NA;NA;NA;NA;NA;NA
"769";5601;801;NA;NA;NA;NA;NA;NA;NA
"770";5701;801;NA;NA;NA;NA;NA;NA;NA
"771";5801;801;NA;NA;NA;NA;NA;NA;NA
"772";5901;801;NA;NA;NA;NA;NA;NA;NA
"773";6001;801;NA;NA;NA;NA;NA;NA;NA
"774";6101;801;NA;NA;NA;NA;NA;NA;NA
"775";6201;801;NA;NA;NA;NA;NA;NA;NA
"776";6301;801;NA;NA;NA;NA;NA;NA;NA
"777";6401;801;NA;NA;NA;NA;NA;NA;NA
"778";6501;801;NA;NA;NA;NA;NA;NA;NA
"779";6601;801;NA;NA;NA;NA;NA;NA;NA
"780";6701;801;NA;NA;NA;NA;NA;NA;NA
"781";6801;801;NA;NA;NA;NA;NA;NA;NA
